source,ra,dec,reference,band,magnitude,magnitude_error,spectral_type_string,spectral_type_code,spectral_type_reference
2MASS J04285096-2253227,67.212292,-22.889639,Kend03,GAIA3.G,18.718734741210938,0.0023188872244491775,L0.5,70.5,Kend03
2MASS J04285096-2253227,67.212292,-22.889639,Kend03,GAIA3.Grp,16.810361862182617,0.004790111514085529,L0.5,70.5,Kend03
2MASS J04285096-2253227,67.212292,-22.889639,Kend03,Johnson.V,21.68,0.05,L0.5,70.5,Kend03
2MASS J04285096-2253227,67.212292,-22.889639,Kend03,PAN-STARRS/PS1.i,17.95,0.01,L0.5,70.5,Kend03
2MASS J04285096-2253227,67.212292,-22.889639,Kend03,PAN-STARRS/PS1.r,20.23,0.02,L0.5,70.5,Kend03
2MASS J04285096-2253227,67.212292,-22.889639,Kend03,PAN-STARRS/PS1.y,15.52,0.01,L0.5,70.5,Kend03
2MASS J04285096-2253227,67.212292,-22.889639,Kend03,PAN-STARRS/PS1.z,16.5,0.01,L0.5,70.5,Kend03
2MASS J04285096-2253227,67.212292,-22.889639,Kend03,WFCAM.H,12.735,0.026,L0.5,70.5,Kend03
2MASS J04285096-2253227,67.212292,-22.889639,Kend03,WFCAM.J,13.472,0.023,L0.5,70.5,Kend03
2MASS J04285096-2253227,67.212292,-22.889639,Kend03,WFCAM.K,12.105,0.026,L0.5,70.5,Kend03
2MASS J04285096-2253227,67.212292,-22.889639,Kend03,WFCAM.Y,14.598,0.055,L0.5,70.5,Kend03
2MASS J04285096-2253227,67.212292,-22.889639,Kend03,WISE.W1,11.707,0.023,L0.5,70.5,Kend03
2MASS J04285096-2253227,67.212292,-22.889639,Kend03,WISE.W1,11.675,0.011,L0.5,70.5,Kend03
2MASS J04285096-2253227,67.212292,-22.889639,Kend03,WISE.W2,11.47,0.022,L0.5,70.5,Kend03
2MASS J04285096-2253227,67.212292,-22.889639,Kend03,WISE.W2,11.482,0.009,L0.5,70.5,Kend03
2MASS J04285096-2253227,67.212292,-22.889639,Kend03,WISE.W3,11.057,0.099,L0.5,70.5,Kend03
2MASS J04285096-2253227,67.212292,-22.889639,Kend03,WISE.W3,10.957,0.132,L0.5,70.5,Kend03
2MASS J04285096-2253227,67.212292,-22.889639,Kend03,WISE.W4,8.622,,L0.5,70.5,Kend03
2MASS J12392727+5515371,189.863625,55.260306,Kirk00,2MASS.H,13.568,0.033,L5,75.0,Kirk00
2MASS J12392727+5515371,189.863625,55.260306,Kirk00,2MASS.J,14.711,0.032,L5,75.0,Kirk00
2MASS J12392727+5515371,189.863625,55.260306,Kirk00,2MASS.Ks,12.792,0.029,L5,75.0,Kirk00
2MASS J12392727+5515371,189.863625,55.260306,Kirk00,PAN-STARRS/PS1.i,19.63,0.01,L5,75.0,Kirk00
2MASS J12392727+5515371,189.863625,55.260306,Kirk00,PAN-STARRS/PS1.r,21.63,0.08,L5,75.0,Kirk00
2MASS J12392727+5515371,189.863625,55.260306,Kirk00,PAN-STARRS/PS1.y,16.92,0.01,L5,75.0,Kirk00
2MASS J12392727+5515371,189.863625,55.260306,Kirk00,PAN-STARRS/PS1.z,17.96,0.01,L5,75.0,Kirk00
2MASS J12392727+5515371,189.863625,55.260306,Kirk00,WFCAM.H,13.63,0.03,L5,75.0,Kirk00
2MASS J12392727+5515371,189.863625,55.260306,Kirk00,WFCAM.J,14.54,0.005,L5,75.0,Kirk00
2MASS J12392727+5515371,189.863625,55.260306,Kirk00,WFCAM.K,12.722,0.003,L5,75.0,Kirk00
2MASS J12392727+5515371,189.863625,55.260306,Kirk00,WISE.W1,12.048,0.011,L5,75.0,Kirk00
2MASS J12392727+5515371,189.863625,55.260306,Kirk00,WISE.W2,11.689,0.008,L5,75.0,Kirk00
2MASS J12392727+5515371,189.863625,55.260306,Kirk00,WISE.W3,11.108,0.095,L5,75.0,Kirk00
2MASSW J1123556+412228,170.9811,41.3743,Kirk00,2MASS.H,15.088,0.081,L2.5,72.5,Kirk00
2MASSW J1123556+412228,170.9811,41.3743,Kirk00,2MASS.J,16.074,0.077,L2.5,72.5,Kirk00
2MASSW J1123556+412228,170.9811,41.3743,Kirk00,2MASS.Ks,14.341,0.059,L2.5,72.5,Kirk00
2MASSW J1123556+412228,170.9811,41.3743,Kirk00,GAIA2.G,21.221126556396484,0.01807686632432407,L2.5,72.5,Kirk00
2MASSW J1123556+412228,170.9811,41.3743,Kirk00,GAIA3.G,21.139972686767578,0.02042625987866128,L2.5,72.5,Kirk00
2MASSW J1123556+412228,170.9811,41.3743,Kirk00,GAIA3.Grp,19.34473419189453,0.18742745473337524,L2.5,72.5,Kirk00
2MASSW J1123556+412228,170.9811,41.3743,Kirk00,PAN-STARRS/PS1.i,20.62,0.02,L2.5,72.5,Kirk00
2MASSW J1123556+412228,170.9811,41.3743,Kirk00,PAN-STARRS/PS1.y,18.31,0.01,L2.5,72.5,Kirk00
2MASSW J1123556+412228,170.9811,41.3743,Kirk00,PAN-STARRS/PS1.z,19.26,0.02,L2.5,72.5,Kirk00
2MASSW J1123556+412228,170.9811,41.3743,Kirk00,WFCAM.J,16.025,0.011,L2.5,72.5,Kirk00
2MASSW J1123556+412228,170.9811,41.3743,Kirk00,WFCAM.K,14.319,0.009,L2.5,72.5,Kirk00
2MASSW J1123556+412228,170.9811,41.3743,Kirk00,WISE.W1,13.822,0.013,L2.5,72.5,Kirk00
2MASSW J1123556+412228,170.9811,41.3743,Kirk00,WISE.W2,13.499,0.011,L2.5,72.5,Kirk00
PSO J054.8149-11.7792,54.8149,-11.779,Best15,2MASS.H,15.83,0.13,L3:,73.0,Best15
PSO J054.8149-11.7792,54.8149,-11.779,Best15,2MASS.J,16.79,0.15,L3:,73.0,Best15
PSO J054.8149-11.7792,54.8149,-11.779,Best15,2MASS.Ks,15.06,0.14,L3:,73.0,Best15
PSO J054.8149-11.7792,54.8149,-11.779,Best15,PAN-STARRS/PS1.i,21.39,0.06,L3:,73.0,Best15
PSO J054.8149-11.7792,54.8149,-11.779,Best15,PAN-STARRS/PS1.y,18.98,0.05,L3:,73.0,Best15
PSO J054.8149-11.7792,54.8149,-11.779,Best15,PAN-STARRS/PS1.z,19.99,0.03,L3:,73.0,Best15
PSO J054.8149-11.7792,54.8149,-11.779,Best15,WFCAM.H,15.749,0.03,L3:,73.0,Best15
PSO J054.8149-11.7792,54.8149,-11.779,Best15,WFCAM.J,16.707,0.047,L3:,73.0,Best15
PSO J054.8149-11.7792,54.8149,-11.779,Best15,WFCAM.K,14.971,0.069,L3:,73.0,Best15
PSO J054.8149-11.7792,54.8149,-11.779,Best15,WFCAM.Y,18.009,0.071,L3:,73.0,Best15
PSO J054.8149-11.7792,54.8149,-11.779,Best15,WISE.W1,14.44,0.017,L3:,73.0,Best15
PSO J054.8149-11.7792,54.8149,-11.779,Best15,WISE.W2,14.074,0.016,L3:,73.0,Best15
SDSS J083429.19+230855.0,128.6214,23.1485,Schm10.1808,WFCAM.J,16.25,0.012,L1,71.0,Schm10.1808
SDSS J083429.19+230855.0,128.6214,23.1485,Schm10.1808,WFCAM.K,14.742,0.01,L1,71.0,Schm10.1808
SDSS J083429.19+230855.0,128.6214,23.1485,Schm10.1808,WISE.W1,14.439,0.016,L1,71.0,Schm10.1808
SDSS J083429.19+230855.0,128.6214,23.1485,Schm10.1808,WISE.W2,14.233,0.019,L1,71.0,Schm10.1808
SDSS J105044.03+325843.5,162.6835,32.9788,West08,2MASS.H,15.73,0.116,L0,70.0,Schm10.1808
SDSS J105044.03+325843.5,162.6835,32.9788,West08,2MASS.J,16.415,0.101,L0,70.0,Schm10.1808
SDSS J105044.03+325843.5,162.6835,32.9788,West08,2MASS.Ks,15.275,0.14,L0,70.0,Schm10.1808
SDSS J105044.03+325843.5,162.6835,32.9788,West08,WFCAM.J,16.373,0.012,L0,70.0,Schm10.1808
SDSS J105044.03+325843.5,162.6835,32.9788,West08,WFCAM.K,15.251,0.014,L0,70.0,Schm10.1808
SDSS J105044.03+325843.5,162.6835,32.9788,West08,WISE.W1,14.939,0.017,L0,70.0,Schm10.1808
SDSS J105044.03+325843.5,162.6835,32.9788,West08,WISE.W2,14.713,0.023,L0,70.0,Schm10.1808
SDSS J105044.03+325843.5,162.6835,32.9788,West08,WISE.W3,12.441,0.495,L0,70.0,Schm10.1808
WISEA J000627.85+185728.8,1.6158,18.9587,Schn16.112,2MASS.H,15.686,0.152,L7,77.0,Schn16.112
WISEA J000627.85+185728.8,1.6158,18.9587,Schn16.112,2MASS.J,17.138,0.206,L7,77.0,Schn16.112
WISEA J000627.85+185728.8,1.6158,18.9587,Schn16.112,2MASS.Ks,14.836,0.084,L7,77.0,Schn16.112
WISEA J000627.85+185728.8,1.6158,18.9587,Schn16.112,PAN-STARRS/PS1.y,19.23,0.06,L7,77.0,Schn16.112
WISEA J000627.85+185728.8,1.6158,18.9587,Schn16.112,PAN-STARRS/PS1.z,20.29,0.04,L7,77.0,Schn16.112
WISEA J000627.85+185728.8,1.6158,18.9587,Schn16.112,WFCAM.J,16.875,0.02,L7,77.0,Schn16.112
WISEA J000627.85+185728.8,1.6158,18.9587,Schn16.112,WFCAM.K,14.837,0.011,L7,77.0,Schn16.112
WISEA J000627.85+185728.8,1.6158,18.9587,Schn16.112,WISE.W1,14.099,0.013,L7,77.0,Schn16.112
WISEA J000627.85+185728.8,1.6158,18.9587,Schn16.112,WISE.W2,13.812,0.014,L7,77.0,Schn16.112
WISE J004945.61+215120.0,12.440225,21.8554683,Mace13.6,2MASS.J,16.716,0.155,T8.5,88.5,Mace13.36
WISE J004945.61+215120.0,12.440225,21.8554683,Mace13.6,2MASS.J,16.716,0.155,T8.5,88.5,Mace13.6
WISE J004945.61+215120.0,12.440225,21.8554683,Mace13.6,IRAC.I1,15.01,0.02,T8.5,88.5,Mace13.36
WISE J004945.61+215120.0,12.440225,21.8554683,Mace13.6,IRAC.I1,15.01,0.02,T8.5,88.5,Mace13.6
WISE J004945.61+215120.0,12.440225,21.8554683,Mace13.6,IRAC.I1,15.01,0.02,T8.5,88.5,Mace13.36
WISE J004945.61+215120.0,12.440225,21.8554683,Mace13.6,IRAC.I1,15.01,0.02,T8.5,88.5,Mace13.6
WISE J004945.61+215120.0,12.440225,21.8554683,Mace13.6,IRAC.I2,13.04,0.02,T8.5,88.5,Mace13.36
WISE J004945.61+215120.0,12.440225,21.8554683,Mace13.6,IRAC.I2,13.04,0.02,T8.5,88.5,Mace13.6
WISE J004945.61+215120.0,12.440225,21.8554683,Mace13.6,IRAC.I2,13.04,0.02,T8.5,88.5,Mace13.36
WISE J004945.61+215120.0,12.440225,21.8554683,Mace13.6,IRAC.I2,13.04,0.02,T8.5,88.5,Mace13.6
WISE J004945.61+215120.0,12.440225,21.8554683,Mace13.6,PAN-STARRS/PS1.y,19.36,0.04,T8.5,88.5,Mace13.36
WISE J004945.61+215120.0,12.440225,21.8554683,Mace13.6,PAN-STARRS/PS1.y,19.36,0.04,T8.5,88.5,Mace13.6
WISE J004945.61+215120.0,12.440225,21.8554683,Mace13.6,PAN-STARRS/PS1.z,21.0,0.03,T8.5,88.5,Mace13.36
WISE J004945.61+215120.0,12.440225,21.8554683,Mace13.6,PAN-STARRS/PS1.z,21.0,0.03,T8.5,88.5,Mace13.6
WISE J004945.61+215120.0,12.440225,21.8554683,Mace13.6,WFCAM.H,16.72,0.02,T8.5,88.5,Mace13.36
WISE J004945.61+215120.0,12.440225,21.8554683,Mace13.6,WFCAM.H,16.72,0.02,T8.5,88.5,Mace13.6
WISE J004945.61+215120.0,12.440225,21.8554683,Mace13.6,WFCAM.J,16.338,0.014,T8.5,88.5,Mace13.36
WISE J004945.61+215120.0,12.440225,21.8554683,Mace13.6,WFCAM.J,16.338,0.014,T8.5,88.5,Mace13.6
WISE J004945.61+215120.0,12.440225,21.8554683,Mace13.6,WFCAM.K,16.772,0.072,T8.5,88.5,Mace13.36
WISE J004945.61+215120.0,12.440225,21.8554683,Mace13.6,WFCAM.K,16.772,0.072,T8.5,88.5,Mace13.6
WISE J004945.61+215120.0,12.440225,21.8554683,Mace13.6,WISE.W1,16.068,0.051,T8.5,88.5,Mace13.36
WISE J004945.61+215120.0,12.440225,21.8554683,Mace13.6,WISE.W1,16.068,0.051,T8.5,88.5,Mace13.6
WISE J004945.61+215120.0,12.440225,21.8554683,Mace13.6,WISE.W2,13.059,0.013,T8.5,88.5,Mace13.36
WISE J004945.61+215120.0,12.440225,21.8554683,Mace13.6,WISE.W2,13.059,0.013,T8.5,88.5,Mace13.6
WISE J004945.61+215120.0,12.440225,21.8554683,Mace13.6,WISE.W3,11.583,0.191,T8.5,88.5,Mace13.36
WISE J004945.61+215120.0,12.440225,21.8554683,Mace13.6,WISE.W3,11.583,0.191,T8.5,88.5,Mace13.6
SDSS J115250.06+643252.5,178.2086,64.5479,Schm10.1808,PAN-STARRS/PS1.i,19.99,0.02,L2,72.0,Schm10.1808
SDSS J115250.06+643252.5,178.2086,64.5479,Schm10.1808,PAN-STARRS/PS1.r,22.16,0.13,L2,72.0,Schm10.1808
SDSS J115250.06+643252.5,178.2086,64.5479,Schm10.1808,PAN-STARRS/PS1.y,17.5,0.01,L2,72.0,Schm10.1808
SDSS J115250.06+643252.5,178.2086,64.5479,Schm10.1808,PAN-STARRS/PS1.z,18.52,0.02,L2,72.0,Schm10.1808
SDSS J115250.06+643252.5,178.2086,64.5479,Schm10.1808,WISE.W1,13.713,0.012,L2,72.0,Schm10.1808
SDSS J115250.06+643252.5,178.2086,64.5479,Schm10.1808,WISE.W2,13.431,0.01,L2,72.0,Schm10.1808
SDSS J115250.06+643252.5,178.2086,64.5479,Schm10.1808,WISE.W3,12.868,0.522,L2,72.0,Schm10.1808
ULAS J113716.54+112657.2,174.3189,11.4492,Card15,WFCAM.J,18.5,0.09,T5.1,85.1,Card15
ULAS J113716.54+112657.2,174.3189,11.4492,Card15,WFCAM.Y,20.136,0.211,T5.1,85.1,Card15
ULAS J113716.54+112657.2,174.3189,11.4492,Card15,WISE.W1,16.407,0.036,T5.1,85.1,Card15
ULAS J113716.54+112657.2,174.3189,11.4492,Card15,WISE.W2,15.234,0.035,T5.1,85.1,Card15
EQ J2239+1617,339.906465,16.287833,Kirk11,2MASS.H,15.416,0.091,T3,83.0,Kirk11
EQ J2239+1617,339.906465,16.287833,Kirk11,2MASS.J,16.079,0.077,T3,83.0,Kirk11
EQ J2239+1617,339.906465,16.287833,Kirk11,2MASS.Ks,15.36,0.1,T3,83.0,Kirk11
EQ J2239+1617,339.906465,16.287833,Kirk11,IRAC.I1,14.14,0.02,T3,83.0,Kirk11
EQ J2239+1617,339.906465,16.287833,Kirk11,IRAC.I2,13.55,0.02,T3,83.0,Kirk11
EQ J2239+1617,339.906465,16.287833,Kirk11,PAN-STARRS/PS1.y,18.36,0.02,T3,83.0,Kirk11
EQ J2239+1617,339.906465,16.287833,Kirk11,PAN-STARRS/PS1.z,19.82,0.03,T3,83.0,Kirk11
EQ J2239+1617,339.906465,16.287833,Kirk11,WFCAM.J,15.995,0.01,T3,83.0,Kirk11
EQ J2239+1617,339.906465,16.287833,Kirk11,WFCAM.K,15.278,0.018,T3,83.0,Kirk11
EQ J2239+1617,339.906465,16.287833,Kirk11,WISE.W1,14.717,0.022,T3,83.0,Kirk11
EQ J2239+1617,339.906465,16.287833,Kirk11,WISE.W2,13.534,0.018,T3,83.0,Kirk11
EQ J2239+1617,339.906465,16.287833,Kirk11,WISE.W3,11.917,0.314,T3,83.0,Kirk11
PSO J192.6717-21.8250,192.6721,-21.8248,Best15,PAN-STARRS/PS1.y,19.15,0.03,T2.5,82.5,Best15
PSO J192.6717-21.8250,192.6721,-21.8248,Best15,PAN-STARRS/PS1.z,20.61,0.07,T2.5,82.5,Best15
PSO J192.6717-21.8250,192.6721,-21.8248,Best15,WFCAM.H,16.3,0.036,T2.5,82.5,Best15
PSO J192.6717-21.8250,192.6721,-21.8248,Best15,WFCAM.J,16.841,0.037,T2.5,82.5,Best15
PSO J192.6717-21.8250,192.6721,-21.8248,Best15,WFCAM.K,16.219,0.064,T2.5,82.5,Best15
PSO J192.6717-21.8250,192.6721,-21.8248,Best15,WFCAM.Y,17.868,0.064,T2.5,82.5,Best15
PSO J192.6717-21.8250,192.6721,-21.8248,Best15,WISE.W1,15.731,0.025,T2.5,82.5,Best15
PSO J192.6717-21.8250,192.6721,-21.8248,Best15,WISE.W2,14.721,0.025,T2.5,82.5,Best15
PSO J192.6717-21.8250,192.6721,-21.8248,Best15,WISE.W4,9.256,0.509,T2.5,82.5,Best15
ULAS J112043.11+090429.8,170.1799,9.075,Maro15,PAN-STARRS/PS1.i,23.06,0.12,L4:,74.0,Maro15
ULAS J112043.11+090429.8,170.1799,9.075,Maro15,PAN-STARRS/PS1.y,20.02,0.06,L4:,74.0,Maro15
ULAS J112043.11+090429.8,170.1799,9.075,Maro15,PAN-STARRS/PS1.z,21.13,0.05,L4:,74.0,Maro15
ULAS J112043.11+090429.8,170.1799,9.075,Maro15,WFCAM.H,17.143,0.046,L4:,74.0,Maro15
ULAS J112043.11+090429.8,170.1799,9.075,Maro15,WFCAM.J,17.83,0.041,L4:,74.0,Maro15
ULAS J112043.11+090429.8,170.1799,9.075,Maro15,WFCAM.Y,19.146,0.076,L4:,74.0,Maro15
ULAS J112043.11+090429.8,170.1799,9.075,Maro15,WISE.W1,15.995,0.027,L4:,74.0,Maro15
ULAS J112043.11+090429.8,170.1799,9.075,Maro15,WISE.W2,15.788,0.057,L4:,74.0,Maro15
SDSS J004221.15+145923.9,10.5882,14.9899,Hawl02,2MASS.H,16.093,0.181,L1,71.0,Hawl02
SDSS J004221.15+145923.9,10.5882,14.9899,Hawl02,2MASS.J,16.679,0.155,L1,71.0,Hawl02
SDSS J004221.15+145923.9,10.5882,14.9899,Hawl02,2MASS.Ks,15.579,0.202,L1,71.0,Hawl02
SDSS J004221.15+145923.9,10.5882,14.9899,Hawl02,PAN-STARRS/PS1.i,21.02,0.04,L1,71.0,Hawl02
SDSS J004221.15+145923.9,10.5882,14.9899,Hawl02,PAN-STARRS/PS1.y,18.47,0.04,L1,71.0,Hawl02
SDSS J004221.15+145923.9,10.5882,14.9899,Hawl02,PAN-STARRS/PS1.z,19.45,0.02,L1,71.0,Hawl02
SDSS J004221.15+145923.9,10.5882,14.9899,Hawl02,WFCAM.H,16.135,0.015,L1,71.0,Hawl02
SDSS J004221.15+145923.9,10.5882,14.9899,Hawl02,WFCAM.J,16.676,0.016,L1,71.0,Hawl02
SDSS J004221.15+145923.9,10.5882,14.9899,Hawl02,WFCAM.K,15.676,0.02,L1,71.0,Hawl02
SDSS J004221.15+145923.9,10.5882,14.9899,Hawl02,WFCAM.Y,17.757,0.028,L1,71.0,Hawl02
SDSS J004221.15+145923.9,10.5882,14.9899,Hawl02,WISE.W1,15.405,0.02,L1,71.0,Hawl02
SDSS J004221.15+145923.9,10.5882,14.9899,Hawl02,WISE.W2,15.191,0.034,L1,71.0,Hawl02
SDSS J154628.38+253634.3,236.6187,25.6094,Zhan09,2MASS.H,15.069,0.083,L1,71.0,Zhan09
SDSS J154628.38+253634.3,236.6187,25.6094,Zhan09,2MASS.J,15.76,0.07,L1,71.0,Zhan09
SDSS J154628.38+253634.3,236.6187,25.6094,Zhan09,2MASS.Ks,14.711,0.081,L1,71.0,Zhan09
SDSS J154628.38+253634.3,236.6187,25.6094,Zhan09,GAIA2.G,20.501575469970703,0.0055474272232373225,L1,71.0,Zhan09
SDSS J154628.38+253634.3,236.6187,25.6094,Zhan09,GAIA2.Grp,18.788976669311523,0.019487256156923052,L1,71.0,Zhan09
SDSS J154628.38+253634.3,236.6187,25.6094,Zhan09,GAIA3.G,20.451566696166992,0.004336218189418484,L1,71.0,Zhan09
SDSS J154628.38+253634.3,236.6187,25.6094,Zhan09,GAIA3.Grp,18.849817276000977,0.026734003167073347,L1,71.0,Zhan09
SDSS J154628.38+253634.3,236.6187,25.6094,Zhan09,PAN-STARRS/PS1.i,20.08,0.02,L1,71.0,Zhan09
SDSS J154628.38+253634.3,236.6187,25.6094,Zhan09,PAN-STARRS/PS1.y,17.51,0.01,L1,71.0,Zhan09
SDSS J154628.38+253634.3,236.6187,25.6094,Zhan09,PAN-STARRS/PS1.z,18.47,0.02,L1,71.0,Zhan09
SDSS J154628.38+253634.3,236.6187,25.6094,Zhan09,WFCAM.J,15.612,0.009,L1,71.0,Zhan09
SDSS J154628.38+253634.3,236.6187,25.6094,Zhan09,WFCAM.K,14.63,0.011,L1,71.0,Zhan09
SDSS J154628.38+253634.3,236.6187,25.6094,Zhan09,WISE.W1,14.309,0.016,L1,71.0,Zhan09
SDSS J154628.38+253634.3,236.6187,25.6094,Zhan09,WISE.W2,14.052,0.017,L1,71.0,Zhan09
2MASS J04070885+1514565,61.7866,15.2491,Burg04.2856,2MASS.H,16.017,0.209,T5,85.0,Burg06.1067
2MASS J04070885+1514565,61.7866,15.2491,Burg04.2856,2MASS.J,16.055,0.092,T5,85.0,Burg06.1067
2MASS J04070885+1514565,61.7866,15.2491,Burg04.2856,2MASS.Ks,15.922,0.261,T5,85.0,Burg06.1067
2MASS J04070885+1514565,61.7866,15.2491,Burg04.2856,IRAC.I1,14.74,0.01,T5,85.0,Burg06.1067
2MASS J04070885+1514565,61.7866,15.2491,Burg04.2856,IRAC.I2,13.94,0.02,T5,85.0,Burg06.1067
2MASS J04070885+1514565,61.7866,15.2491,Burg04.2856,PAN-STARRS/PS1.y,18.54,0.02,T5,85.0,Burg06.1067
2MASS J04070885+1514565,61.7866,15.2491,Burg04.2856,PAN-STARRS/PS1.z,20.12,0.07,T5,85.0,Burg06.1067
2MASS J04070885+1514565,61.7866,15.2491,Burg04.2856,WFCAM.J,15.671,0.009,T5,85.0,Burg06.1067
2MASS J04070885+1514565,61.7866,15.2491,Burg04.2856,WFCAM.K,15.876,0.028,T5,85.0,Burg06.1067
2MASS J04070885+1514565,61.7866,15.2491,Burg04.2856,WISE.W1,15.371,0.02,T5,85.0,Burg06.1067
2MASS J04070885+1514565,61.7866,15.2491,Burg04.2856,WISE.W2,13.939,0.016,T5,85.0,Burg06.1067
2MASS J04070885+1514565,61.7866,15.2491,Burg04.2856,WISE.W3,12.118,0.39,T5,85.0,Burg06.1067
2MASS J11533966+5032092,178.4153,50.5359,Reid08.1290,2MASS.H,13.305,0.026,L0.3,70.3,Bard14
2MASS J11533966+5032092,178.4153,50.5359,Reid08.1290,2MASS.H,13.305,0.026,L1:,71.0,Reid08.1290
2MASS J11533966+5032092,178.4153,50.5359,Reid08.1290,2MASS.J,14.189,0.029,L0.3,70.3,Bard14
2MASS J11533966+5032092,178.4153,50.5359,Reid08.1290,2MASS.J,14.189,0.029,L1:,71.0,Reid08.1290
2MASS J11533966+5032092,178.4153,50.5359,Reid08.1290,2MASS.Ks,12.851,0.026,L0.3,70.3,Bard14
2MASS J11533966+5032092,178.4153,50.5359,Reid08.1290,2MASS.Ks,12.851,0.026,L1:,71.0,Reid08.1290
2MASS J11533966+5032092,178.4153,50.5359,Reid08.1290,GAIA2.G,18.896591186523438,0.002155580958980884,L0.3,70.3,Bard14
2MASS J11533966+5032092,178.4153,50.5359,Reid08.1290,GAIA2.G,18.896591186523438,0.002155580958980884,L1:,71.0,Reid08.1290
2MASS J11533966+5032092,178.4153,50.5359,Reid08.1290,GAIA2.Grp,17.2182559967041,0.01497229977630057,L0.3,70.3,Bard14
2MASS J11533966+5032092,178.4153,50.5359,Reid08.1290,GAIA2.Grp,17.2182559967041,0.01497229977630057,L1:,71.0,Reid08.1290
2MASS J11533966+5032092,178.4153,50.5359,Reid08.1290,GAIA3.G,18.89217185974121,0.0017022710782769964,L0.3,70.3,Bard14
2MASS J11533966+5032092,178.4153,50.5359,Reid08.1290,GAIA3.G,18.89217185974121,0.0017022710782769964,L1:,71.0,Reid08.1290
2MASS J11533966+5032092,178.4153,50.5359,Reid08.1290,GAIA3.Grp,17.277179718017578,0.008607804273314259,L0.3,70.3,Bard14
2MASS J11533966+5032092,178.4153,50.5359,Reid08.1290,GAIA3.Grp,17.277179718017578,0.008607804273314259,L1:,71.0,Reid08.1290
2MASS J11533966+5032092,178.4153,50.5359,Reid08.1290,PAN-STARRS/PS1.i,18.43,0.01,L0.3,70.3,Bard14
2MASS J11533966+5032092,178.4153,50.5359,Reid08.1290,PAN-STARRS/PS1.i,18.43,0.01,L1:,71.0,Reid08.1290
2MASS J11533966+5032092,178.4153,50.5359,Reid08.1290,PAN-STARRS/PS1.r,20.89,0.02,L0.3,70.3,Bard14
2MASS J11533966+5032092,178.4153,50.5359,Reid08.1290,PAN-STARRS/PS1.r,20.89,0.02,L1:,71.0,Reid08.1290
2MASS J11533966+5032092,178.4153,50.5359,Reid08.1290,PAN-STARRS/PS1.y,16.0,0.01,L0.3,70.3,Bard14
2MASS J11533966+5032092,178.4153,50.5359,Reid08.1290,PAN-STARRS/PS1.y,16.0,0.01,L1:,71.0,Reid08.1290
2MASS J11533966+5032092,178.4153,50.5359,Reid08.1290,PAN-STARRS/PS1.z,16.99,0.01,L0.3,70.3,Bard14
2MASS J11533966+5032092,178.4153,50.5359,Reid08.1290,PAN-STARRS/PS1.z,16.99,0.01,L1:,71.0,Reid08.1290
2MASS J11533966+5032092,178.4153,50.5359,Reid08.1290,WFCAM.H,13.372,0.026,L0.3,70.3,Bard14
2MASS J11533966+5032092,178.4153,50.5359,Reid08.1290,WFCAM.H,13.372,0.026,L1:,71.0,Reid08.1290
2MASS J11533966+5032092,178.4153,50.5359,Reid08.1290,WFCAM.J,14.012,0.003,L0.3,70.3,Bard14
2MASS J11533966+5032092,178.4153,50.5359,Reid08.1290,WFCAM.J,14.012,0.003,L1:,71.0,Reid08.1290
2MASS J11533966+5032092,178.4153,50.5359,Reid08.1290,WFCAM.K,12.84,0.003,L0.3,70.3,Bard14
2MASS J11533966+5032092,178.4153,50.5359,Reid08.1290,WFCAM.K,12.84,0.003,L1:,71.0,Reid08.1290
2MASS J11533966+5032092,178.4153,50.5359,Reid08.1290,WISE.W1,12.506,0.013,L0.3,70.3,Bard14
2MASS J11533966+5032092,178.4153,50.5359,Reid08.1290,WISE.W1,12.506,0.013,L1:,71.0,Reid08.1290
2MASS J11533966+5032092,178.4153,50.5359,Reid08.1290,WISE.W2,12.275,0.009,L0.3,70.3,Bard14
2MASS J11533966+5032092,178.4153,50.5359,Reid08.1290,WISE.W2,12.275,0.009,L1:,71.0,Reid08.1290
2MASS J11533966+5032092,178.4153,50.5359,Reid08.1290,WISE.W3,11.799,0.211,L0.3,70.3,Bard14
2MASS J11533966+5032092,178.4153,50.5359,Reid08.1290,WISE.W3,11.799,0.211,L1:,71.0,Reid08.1290
WISE J191915.54+304558.4,289.8154,30.7669,Thom13,2MASS.H,14.598,0.046,L9,79.0,Best15
WISE J191915.54+304558.4,289.8154,30.7669,Thom13,2MASS.J,15.569,0.054,L9,79.0,Best15
WISE J191915.54+304558.4,289.8154,30.7669,Thom13,2MASS.Ks,13.945,0.048,L9,79.0,Best15
WISE J191915.54+304558.4,289.8154,30.7669,Thom13,IRAC.I2,12.95,0.02,L9,79.0,Best15
WISE J191915.54+304558.4,289.8154,30.7669,Thom13,PAN-STARRS/PS1.y,17.72,0.06,L9,79.0,Best15
WISE J191915.54+304558.4,289.8154,30.7669,Thom13,PAN-STARRS/PS1.z,19.07,0.1,L9,79.0,Best15
WISE J191915.54+304558.4,289.8154,30.7669,Thom13,WFCAM.H,14.557,0.014,L9,79.0,Best15
WISE J191915.54+304558.4,289.8154,30.7669,Thom13,WFCAM.J,15.507,0.007,L9,79.0,Best15
WISE J191915.54+304558.4,289.8154,30.7669,Thom13,WFCAM.K,13.994,0.007,L9,79.0,Best15
